date,product_id,category,price,promotion,stock,demand
2024-06-06,B,Grocery,199,0,157,127
2024-06-06,C,Clothing,145,0,434,88
2024-06-06,D,Home,33,0,224,107
2024-06-06,E,Sports,14,0,335,47
2024-06-07,A,Electronics,136,0,461,94
2024-06-07,B,Grocery,149,1,325,61
2024-06-07,C,Clothing,187,0,473,54
2024-06-07,D,Home,59,0,427,30
2024-06-07,E,Sports,195,0,222,117
2024-06-08,A,Electronics,38,1,200,187
2024-06-08,B,Grocery,38,0,492,83
2024-06-08,C,Clothing,110,0,433,80
2024-06-08,D,Home,142,0,186,42
2024-06-08,E,Sports,47,0,92,58
2024-06-09,A,Electronics,58,1,252,126
2024-06-09,B,Grocery,167,0,454,72
2024-06-09,C,Clothing,124,0,57,31
2024-06-09,D,Home,192,0,463,53
2024-06-09,E,Sports,110,0,487,61
2024-06-10,A,Electronics,22,0,171,91
2024-06-10,B,Grocery,128,0,340,69
2024-06-10,C,Clothing,16,0,495,130
2024-06-10,D,Home,163,1,107,154
2024-06-10,E,Sports,59,0,256,59
2024-06-11,A,Electronics,126,0,348,96
2024-06-11,B,Grocery,146,0,418,44
2024-06-11,C,Clothing,41,0,405,9
2024-06-11,D,Home,151,0,197,29
2024-06-11,E,Sports,96,0,465,101
2024-06-12,A,Electronics,25,0,345,38
2024-06-12,B,Grocery,100,0,130,56
2024-06-12,C,Clothing,40,1,366,168
2024-06-12,D,Home,87,0,255,111
2024-06-12,E,Sports,138,1,161,125
2024-06-13,A,Electronics,99,0,185,50
2024-06-13,B,Grocery,104,0,492,49
2024-06-13,C,Clothing,21,0,124,102
2024-06-13,D,Home,21,1,79,134
2024-06-13,E,Sports,58,0,309,81
2024-06-14,A,Electronics,100,0,493,106
2024-06-14,B,Grocery,91,0,181,108
2024-06-14,C,Clothing,108,0,480,52
2024-06-14,D,Home,35,0,185,95
2024-06-14,E,Sports,147,0,347,74
2024-06-15,A,Electronics,172,0,334,82
2024-06-15,B,Grocery,53,0,243,53
2024-06-15,C,Clothing,67,0,102,41
2024-06-15,D,Home,168,0,336,23
2024-06-15,E,Sports,159,0,72,117
2024-06-16,A,Electronics,96,0,197,51
2024-06-16,B,Grocery,27,0,218,70
2024-06-16,C,Clothing,152,0,86,107
2024-06-16,D,Home,19,0,495,136
2024-06-16,E,Sports,33,0,127,53
2024-06-17,A,Electronics,82,0,412,43
2024-06-17,B,Grocery,88,0,134,50
2024-06-17,C,Clothing,77,0,462,73
2024-06-17,D,Home,93,0,346,98
2024-06-17,E,Sports,88,0,368,106
2024-06-18,A,Electronics,46,1,113,126
2024-06-18,B,Grocery,71,1,393,78
2024-06-18,C,Clothing,98,0,297,56
2024-06-18,D,Home,151,0,117,59
2024-06-18,E,Sports,23,0,477,99
2024-06-19,A,Electronics,104,0,66,60
2024-06-19,B,Grocery,89,0,183,134
2024-06-19,C,Clothing,22,0,320,103
2024-06-19,D,Home,126,0,380,76
2024-06-19,E,Sports,182,0,389,87
2024-06-20,A,Electronics,166,0,200,54
2024-06-20,B,Grocery,170,0,451,50
2024-06-20,C,Clothing,30,0,434,127
2024-06-20,D,Home,63,0,210,62
2024-06-20,E,Sports,192,0,51,68
2024-06-21,A,Electronics,133,0,372,63
2024-06-21,B,Grocery,128,0,470,112
2024-06-21,C,Clothing,40,0,211,85
2024-06-21,D,Home,131,0,495,101
2024-06-21,E,Sports,79,0,57,81
2024-06-22,A,Electronics,188,0,295,89
2024-06-22,B,Grocery,64,0,75,56
2024-06-22,C,Clothing,195,0,61,30
2024-06-22,D,Home,15,0,331,104
2024-06-22,E,Sports,54,0,293,98
2024-06-23,A,Electronics,136,0,166,56
2024-06-23,B,Grocery,158,0,234,100
2024-06-23,C,Clothing,102,1,91,41
2024-06-23,D,Home,192,0,320,27
2024-06-23,E,Sports,48,0,301,108
2024-06-24,A,Electronics,194,1,462,41
2024-06-24,B,Grocery,195,0,79,44
2024-06-24,C,Clothing,78,0,212,14
2024-06-24,D,Home,45,0,140,39
2024-06-24,E,Sports,62,0,414,48
2024-06-25,A,Electronics,13,1,124,135
2024-06-25,B,Grocery,39,0,192,46
2024-06-25,C,Clothing,171,1,332,161
2024-06-25,D,Home,82,1,246,58
2024-06-25,E,Sports,108,1,135,145
2024-06-26,A,Electronics,167,0,496,51
2024-06-26,B,Grocery,195,0,472,68
2024-06-26,C,Clothing,41,0,402,66
2024-06-26,D,Home,84,0,247,25
2024-06-26,E,Sports,47,0,94,23
2024-06-27,A,Electronics,83,0,160,109
2024-06-27,B,Grocery,123,0,428,102
2024-06-27,C,Clothing,139,0,142,60
2024-06-27,D,Home,38,0,272,100
2024-06-27,E,Sports,168,0,454,27
2024-06-28,A,Electronics,178,0,479,85
2024-06-28,B,Grocery,60,0,180,93
2024-06-28,C,Clothing,10,0,234,31
2024-06-28,D,Home,98,0,174,15
2024-06-28,E,Sports,104,1,58,139
2024-06-29,A,Electronics,181,0,74,60
2024-06-29,B,Grocery,163,0,362,26
2024-06-29,C,Clothing,146,1,408,66
2024-06-29,D,Home,157,0,332,45
2024-06-29,E,Sports,150,0,181,39
2024-06-30,A,Electronics,107,0,339,78
2024-06-30,B,Grocery,130,0,104,104
2024-06-30,C,Clothing,102,0,342,90
2024-06-30,D,Home,93,0,229,88
2024-06-30,E,Sports,190,1,332,58
2024-07-01,A,Electronics,190,0,262,32
2024-07-01,B,Grocery,13,0,382,57
2024-07-01,C,Clothing,164,1,493,141
2024-07-01,D,Home,92,0,485,73
2024-07-01,E,Sports,57,0,465,42
2024-07-02,A,Electronics,54,0,337,69
2024-07-02,B,Grocery,89,1,195,161
2024-07-02,C,Clothing,143,1,115,144
2024-07-02,D,Home,112,0,202,71
2024-07-02,E,Sports,27,0,204,105
2024-07-03,A,Electronics,14,1,421,38
2024-07-03,B,Grocery,117,0,72,81
2024-07-03,C,Clothing,117,0,490,26
2024-07-03,D,Home,157,0,493,37
2024-07-03,E,Sports,154,1,405,163
2024-07-04,A,Electronics,68,0,244,52
2024-07-04,B,Grocery,134,0,245,30
2024-07-04,C,Clothing,103,0,473,36
2024-07-04,D,Home,177,1,298,41
2024-07-04,E,Sports,109,0,366,58
2024-07-05,A,Electronics,192,1,134,98
2024-07-05,B,Grocery,99,0,287,49
2024-07-05,C,Clothing,176,1,399,60
2024-07-05,D,Home,74,1,95,76
2024-07-05,E,Sports,185,0,112,108
2024-07-06,A,Electronics,24,0,404,64
2024-07-06,B,Grocery,189,1,131,91
2024-07-06,C,Clothing,23,0,119,43
2024-07-06,D,Home,135,0,81,8
2024-07-06,E,Sports,65,0,201,49
2024-07-07,A,Electronics,39,0,139,58
2024-07-07,B,Grocery,186,0,406,38
2024-07-07,C,Clothing,138,1,402,69
2024-07-07,D,Home,189,0,235,27
2024-07-07,E,Sports,42,0,389,30
2024-07-08,A,Electronics,115,0,339,8
2024-07-08,B,Grocery,146,0,322,103
2024-07-08,C,Clothing,140,0,53,57
2024-07-08,D,Home,19,0,278,106
2024-07-08,E,Sports,48,0,452,43
2024-07-09,A,Electronics,167,0,351,79
2024-07-09,B,Grocery,84,1,429,159
2024-07-09,C,Clothing,57,1,368,70
2024-07-09,D,Home,198,0,407,31
2024-07-09,E,Sports,150,0,475,23
2024-07-10,A,Electronics,184,0,441,79
2024-07-10,B,Grocery,16,0,318,81
2024-07-10,C,Clothing,51,0,414,96
2024-07-10,D,Home,134,0,175,95
2024-07-10,E,Sports,114,0,473,74
2024-07-11,A,Electronics,153,0,159,66
2024-07-11,B,Grocery,12,1,117,82
2024-07-11,C,Clothing,75,0,396,49
2024-07-11,D,Home,96,1,82,146
2024-07-11,E,Sports,186,1,102,89
2024-07-12,A,Electronics,123,0,499,97
2024-07-12,B,Grocery,117,0,499,85
2024-07-12,C,Clothing,93,0,206,102
2024-07-12,D,Home,36,0,313,109
2024-07-12,E,Sports,12,0,56,95
2024-07-13,A,Electronics,16,0,409,39
2024-07-13,B,Grocery,187,1,79,41
2024-07-13,C,Clothing,152,0,395,54
2024-07-13,D,Home,115,0,293,96
2024-07-13,E,Sports,71,1,256,99
2024-07-14,A,Electronics,146,1,50,65
2024-07-14,B,Grocery,151,0,343,70
2024-07-14,C,Clothing,25,0,176,57
2024-07-14,D,Home,75,0,400,36
2024-07-14,E,Sports,123,0,208,100
2024-07-15,A,Electronics,105,1,264,48
2024-07-15,B,Grocery,41,0,422,105
2024-07-15,C,Clothing,169,0,92,101
2024-07-15,D,Home,126,1,368,25
2024-07-15,E,Sports,55,0,360,74
2024-07-16,A,Electronics,106,1,331,104
2024-07-16,B,Grocery,82,0,164,90
2024-07-16,C,Clothing,180,0,317,87
2024-07-16,D,Home,91,0,350,7
2024-07-16,E,Sports,160,1,317,101
2024-07-17,A,Electronics,191,0,258,109
2024-07-17,B,Grocery,135,0,483,33
2024-07-17,C,Clothing,62,0,351,49
2024-07-17,D,Home,15,0,356,55
2024-07-17,E,Sports,26,0,85,50
2024-07-18,A,Electronics,155,0,306,40
2024-07-18,B,Grocery,45,1,111,144
2024-07-18,C,Clothing,51,0,306,22
2024-07-18,D,Home,54,1,379,68
2024-07-18,E,Sports,151,1,351,136
2024-07-19,A,Electronics,156,1,152,51
2024-07-19,B,Grocery,92,0,230,90
2024-07-19,C,Clothing,19,0,115,36
2024-07-19,D,Home,47,1,172,48
2024-07-19,E,Sports,146,0,182,101
2024-07-20,A,Electronics,67,0,198,27
2024-07-20,B,Grocery,26,0,378,72
2024-07-20,C,Clothing,30,0,184,57
2024-07-20,D,Home,37,0,256,39
2024-07-20,E,Sports,95,0,291,70
2024-07-21,A,Electronics,181,0,351,42
2024-07-21,B,Grocery,25,0,257,77
2024-07-21,C,Clothing,129,0,97,74
2024-07-21,D,Home,136,0,104,71
2024-07-21,E,Sports,124,1,486,35
2024-07-22,A,Electronics,76,0,324,81
2024-07-22,B,Grocery,142,0,376,79
2024-07-22,C,Clothing,186,0,71,61
2024-07-22,D,Home,168,1,470,148
2024-07-22,E,Sports,145,0,217,62
2024-07-23,A,Electronics,90,1,296,75
2024-07-23,B,Grocery,60,0,165,18
2024-07-23,C,Clothing,65,1,122,127
2024-07-23,D,Home,59,0,171,23
2024-07-23,E,Sports,88,0,394,80
2024-07-24,A,Electronics,199,0,233,89
2024-07-24,B,Grocery,49,0,258,42
2024-07-24,C,Clothing,124,0,149,77
2024-07-24,D,Home,87,1,351,43
2024-07-24,E,Sports,75,0,341,69
2024-07-25,A,Electronics,42,0,481,47
2024-07-25,B,Grocery,119,0,53,54
2024-07-25,C,Clothing,83,0,276,32
2024-07-25,D,Home,74,0,370,76
2024-07-25,E,Sports,95,0,75,63
2024-07-26,A,Electronics,116,1,439,56
2024-07-26,B,Grocery,129,0,264,36
2024-07-26,C,Clothing,172,0,85,75
2024-07-26,D,Home,119,0,148,11
2024-07-26,E,Sports,126,0,145,77
2024-07-27,A,Electronics,27,0,420,32
2024-07-27,B,Grocery,161,1,396,39
2024-07-27,C,Clothing,93,0,241,73
2024-07-27,D,Home,14,0,358,53
2024-07-27,E,Sports,198,0,123,1
2024-07-28,A,Electronics,91,1,74,34
2024-07-28,B,Grocery,91,0,303,35
2024-07-28,C,Clothing,106,0,101,77
2024-07-28,D,Home,176,0,68,10
2024-07-28,E,Sports,33,1,374,66
2024-07-29,A,Electronics,128,0,188,62
2024-07-29,B,Grocery,51,0,403,23
2024-07-29,C,Clothing,114,0,441,58
2024-07-29,D,Home,157,0,176,93
2024-07-29,E,Sports,30,1,310,114
2024-07-30,A,Electronics,122,0,481,55
2024-07-30,B,Grocery,106,1,326,123
2024-07-30,C,Clothing,171,0,170,58
2024-07-30,D,Home,138,0,370,77
2024-07-30,E,Sports,185,1,377,75
2024-07-31,A,Electronics,178,0,248,67
2024-07-31,B,Grocery,113,0,130,101
2024-07-31,C,Clothing,45,0,301,105
2024-07-31,D,Home,78,0,452,45
2024-07-31,E,Sports,85,0,131,57
2024-08-01,A,Electronics,43,0,289,78
2024-08-01,B,Grocery,118,1,54,128
2024-08-01,C,Clothing,68,0,343,40
2024-08-01,D,Home,123,0,70,41
2024-08-01,E,Sports,184,0,289,24
2024-08-02,A,Electronics,75,0,427,64
2024-08-02,B,Grocery,168,1,65,36
2024-08-02,C,Clothing,193,0,227,18
2024-08-02,D,Home,88,1,471,48
2024-08-02,E,Sports,140,0,142,28
2024-08-03,A,Electronics,168,0,391,19
2024-08-03,B,Grocery,16,0,469,57
2024-08-03,C,Clothing,162,0,399,80
2024-08-03,D,Home,141,0,498,46
2024-08-03,E,Sports,191,0,241,72
2024-08-04,A,Electronics,139,0,341,37
2024-08-04,B,Grocery,129,0,463,31
2024-08-04,C,Clothing,139,0,292,71
2024-08-04,D,Home,43,0,275,87
2024-08-04,E,Sports,121,1,374,92
2024-08-05,A,Electronics,25,0,488,76
2024-08-05,B,Grocery,188,0,475,39
2024-08-05,C,Clothing,174,0,298,31
2024-08-05,D,Home,126,0,385,14
2024-08-05,E,Sports,192,1,53,96
2024-08-06,A,Electronics,142,0,149,100
2024-08-06,B,Grocery,128,1,399,41
2024-08-06,C,Clothing,182,1,379,117
2024-08-06,D,Home,94,0,222,107
2024-08-06,E,Sports,182,0,232,102
2024-08-07,A,Electronics,133,0,337,67
2024-08-07,B,Grocery,34,0,190,13
2024-08-07,C,Clothing,197,0,250,26
2024-08-07,D,Home,179,0,444,93
2024-08-07,E,Sports,20,0,76,67
2024-08-08,A,Electronics,74,0,436,80
2024-08-08,B,Grocery,61,0,335,79
2024-08-08,C,Clothing,151,0,234,33
2024-08-08,D,Home,81,1,452,98
2024-08-08,E,Sports,164,0,324,89
2024-08-09,A,Electronics,174,0,289,44
2024-08-09,B,Grocery,105,1,246,102
2024-08-09,C,Clothing,140,0,457,13
2024-08-09,D,Home,163,0,451,73
2024-08-09,E,Sports,57,0,129,91
2024-08-10,A,Electronics,109,0,309,38
2024-08-10,B,Grocery,60,0,194,63
2024-08-10,C,Clothing,52,1,180,59
2024-08-10,D,Home,147,0,418,18
2024-08-10,E,Sports,197,0,459,39
2024-08-11,A,Electronics,45,1,85,32
2024-08-11,B,Grocery,46,0,279,5
2024-08-11,C,Clothing,105,0,446,79
2024-08-11,D,Home,34,0,270,49
2024-08-11,E,Sports,179,0,91,48
2024-08-12,A,Electronics,86,0,326,81
2024-08-12,B,Grocery,182,0,497,42
2024-08-12,C,Clothing,190,0,210,81
2024-08-12,D,Home,172,0,445,80
2024-08-12,E,Sports,145,0,174,81
2024-08-13,A,Electronics,198,1,92,58
2024-08-13,B,Grocery,137,0,304,57
2024-08-13,C,Clothing,141,0,303,65
2024-08-13,D,Home,119,0,366,93
2024-08-13,E,Sports,80,0,448,50
2024-08-14,A,Electronics,132,1,71,105
2024-08-14,B,Grocery,133,0,349,57
2024-08-14,C,Clothing,82,0,448,31
2024-08-14,D,Home,81,0,107,84
2024-08-14,E,Sports,145,0,466,23
2024-08-15,A,Electronics,172,0,92,90
2024-08-15,B,Grocery,73,0,119,66
2024-08-15,C,Clothing,168,0,270,61
2024-08-15,D,Home,34,0,494,28
2024-08-15,E,Sports,114,0,490,72
2024-08-16,A,Electronics,75,0,393,63
2024-08-16,B,Grocery,169,0,154,83
2024-08-16,C,Clothing,94,0,468,60
2024-08-16,D,Home,97,0,312,76
2024-08-16,E,Sports,119,0,91,96
2024-08-17,A,Electronics,138,0,384,92
2024-08-17,B,Grocery,38,0,441,69
2024-08-17,C,Clothing,188,0,214,36
2024-08-17,D,Home,21,0,101,51
2024-08-17,E,Sports,136,0,275,21
2024-08-18,A,Electronics,175,0,359,32
2024-08-18,B,Grocery,78,0,207,61
2024-08-18,C,Clothing,160,0,245,75
2024-08-18,D,Home,152,0,66,15
2024-08-18,E,Sports,15,1,166,27
2024-08-19,A,Electronics,188,0,423,78
2024-08-19,B,Grocery,67,0,394,94
2024-08-19,C,Clothing,110,0,235,36
2024-08-19,D,Home,63,0,332,47
2024-08-19,E,Sports,40,0,213,58
2024-08-20,A,Electronics,15,0,428,86
2024-08-20,B,Grocery,32,0,194,33
2024-08-20,C,Clothing,195,0,263,26
2024-08-20,D,Home,195,0,200,50
2024-08-20,E,Sports,76,0,255,82
2024-08-21,A,Electronics,69,1,123,53
2024-08-21,B,Grocery,57,0,121,74
2024-08-21,C,Clothing,168,0,323,11
2024-08-21,D,Home,12,1,156,66
2024-08-21,E,Sports,111,0,320,66
2024-08-22,A,Electronics,129,0,110,29
2024-08-22,B,Grocery,49,0,393,57
2024-08-22,C,Clothing,40,0,296,66
2024-08-22,D,Home,82,0,490,34
2024-08-22,E,Sports,126,0,498,54
2024-08-23,A,Electronics,43,0,385,91
2024-08-23,B,Grocery,139,0,322,93
2024-08-23,C,Clothing,18,0,336,62
2024-08-23,D,Home,165,0,279,86
2024-08-23,E,Sports,12,1,256,79
2024-08-24,A,Electronics,129,0,186,17
2024-08-24,B,Grocery,34,0,361,59
2024-08-24,C,Clothing,98,1,417,134
2024-08-24,D,Home,19,0,250,83
2024-08-24,E,Sports,116,0,87,81
2024-08-25,A,Electronics,56,0,478,18
2024-08-25,B,Grocery,53,0,357,60
2024-08-25,C,Clothing,93,0,96,69
2024-08-25,D,Home,165,1,227,90
2024-08-25,E,Sports,65,0,108,66
2024-08-26,A,Electronics,194,0,96,81
2024-08-26,B,Grocery,111,0,93,74
2024-08-26,C,Clothing,86,0,441,52
2024-08-26,D,Home,30,0,157,77
2024-08-26,E,Sports,51,1,456,111
2024-08-27,A,Electronics,88,0,161,66
2024-08-27,B,Grocery,103,0,240,7
2024-08-27,C,Clothing,120,1,226,36
2024-08-27,D,Home,182,0,273,28
2024-08-27,E,Sports,30,0,298,20
2024-08-28,A,Electronics,29,0,264,41
2024-08-28,B,Grocery,135,0,458,61
2024-08-28,C,Clothing,88,0,229,67
2024-08-28,D,Home,100,1,295,76
2024-08-28,E,Sports,173,0,126,35
2024-08-29,A,Electronics,112,0,257,69
2024-08-29,B,Grocery,39,1,318,80
2024-08-29,C,Clothing,28,0,280,11
2024-08-29,D,Home,40,0,379,82
2024-08-29,E,Sports,119,1,325,47
2024-08-30,A,Electronics,131,0,467,54
2024-08-30,B,Grocery,126,0,178,53
2024-08-30,C,Clothing,154,0,404,21
2024-08-30,D,Home,42,0,309,80
2024-08-30,E,Sports,142,0,125,61
2024-08-31,A,Electronics,98,0,471,70
2024-08-31,B,Grocery,132,1,116,62
2024-08-31,C,Clothing,92,0,413,57
2024-08-31,D,Home,45,0,201,65
2024-08-31,E,Sports,88,0,183,42
2024-09-01,A,Electronics,129,0,290,42
2024-09-01,B,Grocery,40,0,352,71
2024-09-01,C,Clothing,156,1,395,127
2024-09-01,D,Home,134,0,300,21
2024-09-01,E,Sports,160,0,269,60
2024-09-02,A,Electronics,100,0,493,80
2024-09-02,B,Grocery,177,0,417,20
2024-09-02,C,Clothing,118,0,117,49
2024-09-02,D,Home,41,0,366,58
2024-09-02,E,Sports,111,1,84,71
2024-09-03,A,Electronics,22,0,277,69
2024-09-03,B,Grocery,147,0,217,83
2024-09-03,C,Clothing,75,0,384,78
2024-09-03,D,Home,135,0,280,80
2024-09-03,E,Sports,160,0,70,35
2024-09-04,A,Electronics,171,0,179,79
2024-09-04,B,Grocery,156,1,433,100
2024-09-04,C,Clothing,74,1,183,108
2024-09-04,D,Home,130,0,136,81
2024-09-04,E,Sports,77,0,221,55
2024-09-05,A,Electronics,194,0,161,58
2024-09-05,B,Grocery,60,0,363,77
2024-09-05,C,Clothing,101,1,155,59
2024-09-05,D,Home,128,0,252,32
2024-09-05,E,Sports,193,0,359,72
2024-09-06,A,Electronics,192,0,126,29
2024-09-06,B,Grocery,134,0,54,31
2024-09-06,C,Clothing,12,0,269,57
2024-09-06,D,Home,134,0,375,80
2024-09-06,E,Sports,24,1,275,111
2024-09-07,A,Electronics,175,0,240,55
2024-09-07,B,Grocery,112,0,324,27
2024-09-07,C,Clothing,93,1,139,97
2024-09-07,D,Home,50,0,353,19
2024-09-07,E,Sports,154,1,321,27
2024-09-08,A,Electronics,19,0,187,24
2024-09-08,B,Grocery,149,0,451,55
2024-09-08,C,Clothing,62,1,403,57
2024-09-08,D,Home,97,0,194,44
2024-09-08,E,Sports,85,0,272,40
2024-09-09,A,Electronics,26,0,115,61
2024-09-09,B,Grocery,191,0,174,23
2024-09-09,C,Clothing,81,0,264,9
2024-09-09,D,Home,24,1,269,58
2024-09-09,E,Sports,111,0,308,60
2024-09-10,A,Electronics,149,0,351,50
2024-09-10,B,Grocery,97,0,112,44
2024-09-10,C,Clothing,83,1,355,49
2024-09-10,D,Home,130,0,395,57
2024-09-10,E,Sports,118,0,63,35
2024-09-11,A,Electronics,12,0,433,48
2024-09-11,B,Grocery,134,0,418,92
2024-09-11,C,Clothing,66,0,202,47
2024-09-11,D,Home,122,0,238,54
2024-09-11,E,Sports,180,0,367,64
2024-09-12,A,Electronics,99,0,169,8
2024-09-12,B,Grocery,121,1,225,93
2024-09-12,C,Clothing,98,0,267,70
2024-09-12,D,Home,50,0,148,38
2024-09-12,E,Sports,88,1,350,87
2024-09-13,A,Electronics,131,0,126,10
2024-09-13,B,Grocery,50,0,219,51
2024-09-13,C,Clothing,50,0,314,68
2024-09-13,D,Home,113,1,244,15
2024-09-13,E,Sports,91,0,207,61
2024-09-14,A,Electronics,68,0,358,60
2024-09-14,B,Grocery,11,0,261,44
2024-09-14,C,Clothing,33,1,302,120
2024-09-14,D,Home,136,0,410,81
2024-09-14,E,Sports,195,1,64,41
2024-09-15,A,Electronics,174,0,354,78
2024-09-15,B,Grocery,73,0,411,68
2024-09-15,C,Clothing,61,0,493,21
2024-09-15,D,Home,43,0,400,39
2024-09-15,E,Sports,85,1,68,57
2024-09-16,A,Electronics,59,0,281,18
2024-09-16,B,Grocery,47,0,349,32
2024-09-16,C,Clothing,35,1,287,93
2024-09-16,D,Home,11,1,298,99
2024-09-16,E,Sports,188,1,224,119
2024-09-17,A,Electronics,126,0,315,55
2024-09-17,B,Grocery,24,0,351,19
2024-09-17,C,Clothing,158,0,455,78
2024-09-17,D,Home,123,0,455,50
2024-09-17,E,Sports,142,0,332,55
2024-09-18,A,Electronics,145,0,297,85
2024-09-18,B,Grocery,190,1,93,46
2024-09-18,C,Clothing,176,0,209,35
2024-09-18,D,Home,169,0,281,75
2024-09-18,E,Sports,145,0,292,23
2024-09-19,A,Electronics,149,0,193,47
2024-09-19,B,Grocery,101,0,223,3
2024-09-19,C,Clothing,162,0,205,54
2024-09-19,D,Home,75,0,116,36
2024-09-19,E,Sports,82,0,120,69
2024-09-20,A,Electronics,16,0,442,56
2024-09-20,B,Grocery,30,0,448,16
2024-09-20,C,Clothing,114,0,409,71
2024-09-20,D,Home,36,0,109,36
2024-09-20,E,Sports,45,0,68,43
2024-09-21,A,Electronics,164,0,147,30
2024-09-21,B,Grocery,35,1,77,106
2024-09-21,C,Clothing,185,1,59,70
2024-09-21,D,Home,131,0,277,79
2024-09-21,E,Sports,34,1,277,99
2024-09-22,A,Electronics,167,1,438,72
2024-09-22,B,Grocery,59,1,170,59
2024-09-22,C,Clothing,124,1,306,38
2024-09-22,D,Home,96,0,434,61
2024-09-22,E,Sports,139,1,105,50
2024-09-23,A,Electronics,36,1,360,114
2024-09-23,B,Grocery,165,0,205,34
2024-09-23,C,Clothing,163,0,413,80
2024-09-23,D,Home,154,1,312,122
2024-09-23,E,Sports,25,0,228,76
2024-09-24,A,Electronics,153,0,392,48
2024-09-24,B,Grocery,111,0,481,65
2024-09-24,C,Clothing,119,0,387,57
2024-09-24,D,Home,178,1,289,50
2024-09-24,E,Sports,47,0,221,80
2024-09-25,A,Electronics,19,0,100,12
2024-09-25,B,Grocery,145,0,298,52
2024-09-25,C,Clothing,44,0,218,36
2024-09-25,D,Home,54,0,292,55
2024-09-25,E,Sports,186,1,70,34
2024-09-26,A,Electronics,176,0,282,74
2024-09-26,B,Grocery,97,0,329,23
2024-09-26,C,Clothing,184,1,185,71
2024-09-26,D,Home,184,1,245,48
2024-09-26,E,Sports,116,0,267,74
2024-09-27,A,Electronics,24,0,284,69
2024-09-27,B,Grocery,199,0,51,43
2024-09-27,C,Clothing,37,0,97,34
2024-09-27,D,Home,118,0,225,49
2024-09-27,E,Sports,67,0,353,40
2024-09-28,A,Electronics,16,0,354,35
2024-09-28,B,Grocery,160,0,378,37
2024-09-28,C,Clothing,144,0,186,19
2024-09-28,D,Home,99,0,235,46
2024-09-28,E,Sports,18,1,164,61
2024-09-29,A,Electronics,22,1,182,63
2024-09-29,B,Grocery,129,0,137,56
2024-09-29,C,Clothing,56,0,287,53
2024-09-29,D,Home,196,0,208,78
2024-09-29,E,Sports,152,0,357,43
2024-09-30,A,Electronics,148,1,92,123
2024-09-30,B,Grocery,96,0,263,21
2024-09-30,C,Clothing,167,0,321,64
2024-09-30,D,Home,145,0,300,52
2024-09-30,E,Sports,105,0,107,46
2024-10-01,A,Electronics,174,0,449,49
2024-10-01,B,Grocery,130,0,137,54
2024-10-01,C,Clothing,179,0,350,74
2024-10-01,D,Home,167,0,457,67
2024-10-01,E,Sports,22,0,248,72
2024-10-02,A,Electronics,189,0,477,33
2024-10-02,B,Grocery,51,0,144,25
2024-10-02,C,Clothing,138,0,356,55
2024-10-02,D,Home,154,0,394,29
2024-10-02,E,Sports,49,1,463,23
2024-10-03,A,Electronics,187,0,283,32
2024-10-03,B,Grocery,36,1,412,25
2024-10-03,C,Clothing,26,0,339,48
2024-10-03,D,Home,161,1,231,76
2024-10-03,E,Sports,98,1,460,56
2024-10-04,A,Electronics,19,0,272,23
2024-10-04,B,Grocery,24,0,461,56
2024-10-04,C,Clothing,127,1,191,40
2024-10-04,D,Home,21,0,175,39
2024-10-04,E,Sports,87,0,102,33
2024-10-05,A,Electronics,75,1,449,86
2024-10-05,B,Grocery,195,0,333,27
2024-10-05,C,Clothing,167,0,469,28
2024-10-05,D,Home,153,0,397,11
2024-10-05,E,Sports,40,0,210,39
2024-10-06,A,Electronics,55,0,98,55
2024-10-06,B,Grocery,97,1,170,55
2024-10-06,C,Clothing,88,0,194,15
2024-10-06,D,Home,67,0,473,73
2024-10-06,E,Sports,120,1,376,76
2024-10-07,A,Electronics,106,0,453,67
2024-10-07,B,Grocery,43,0,367,56
2024-10-07,C,Clothing,19,0,169,73
2024-10-07,D,Home,67,0,364,18
2024-10-07,E,Sports,47,0,412,50
2024-10-08,A,Electronics,20,0,363,50
2024-10-08,B,Grocery,15,0,205,55
2024-10-08,C,Clothing,14,0,411,43
2024-10-08,D,Home,87,0,319,53
2024-10-08,E,Sports,199,0,396,42
2024-10-09,A,Electronics,148,0,161,85
2024-10-09,B,Grocery,56,1,477,96
2024-10-09,C,Clothing,99,0,281,30
2024-10-09,D,Home,156,1,473,107
2024-10-09,E,Sports,125,0,98,59
2024-10-10,A,Electronics,154,0,175,79
2024-10-10,B,Grocery,148,0,467,39
2024-10-10,C,Clothing,147,0,486,31
2024-10-10,D,Home,75,0,343,40
2024-10-10,E,Sports,124,0,89,60
2024-10-11,A,Electronics,86,1,108,51
2024-10-11,B,Grocery,39,0,246,23
2024-10-11,C,Clothing,60,1,204,126
2024-10-11,D,Home,136,0,270,57
2024-10-11,E,Sports,42,0,325,62
2024-10-12,A,Electronics,189,1,61,40
2024-10-12,B,Grocery,100,1,246,39
2024-10-12,C,Clothing,172,0,428,85
2024-10-12,D,Home,163,0,283,22
2024-10-12,E,Sports,104,0,379,57
2024-10-13,A,Electronics,43,0,392,73
2024-10-13,B,Grocery,56,0,441,23
2024-10-13,C,Clothing,136,0,244,50
2024-10-13,D,Home,99,0,394,83
2024-10-13,E,Sports,59,0,456,59
2024-10-14,A,Electronics,136,0,295,50
2024-10-14,B,Grocery,146,0,328,49
2024-10-14,C,Clothing,168,0,265,99
2024-10-14,D,Home,175,0,461,68
